equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Japón,República Democrática del Congo,13/05/2025,Visitante,1,2,Derrota,Eliminatoria,Frio,11,40,12,3,46,1,2
Jordania,Irak,2026-05-30,Local,1,2,Derrota,Amistoso,Nublado,15,70,8,4,53,0,0
Jordania,Irán,2026-05-20,Local,0,2,Derrota,Copa,Soleado,26,52,3,2,51,1,1
Jordania,Uzbekistán,2026-05-08,Visitante,0,0,Empate,Eliminatoria,Lluvia,21,80,8,3,48,0,0
Jordania,Catar,2026-04-27,Local,0,0,Empate,Amistoso,Soleado,25,56,6,2,54,2,0
Jordania,Arabia Saudita,2026-04-16,Visitante,1,1,Empate,Eliminatoria,Soleado,20,63,8,5,43,2,0
Jordania,Japón,2026-04-03,Visitante,2,0,Victoria,Amistoso,Nublado,17,68,4,7,43,3,0
Jordania,Australia,2026-03-26,Local,0,2,Derrota,Eliminatoria,Soleado,27,47,8,3,51,1,1
Jordania,Noruega,2026-03-15,Local,1,1,Empate,Liga de Naciones,Caluroso,29,32,9,6,45,1,1
Jordania,Suiza,2026-03-01,Visitante,0,0,Empate,Copa,Nublado,15,81,6,4,50,1,1
Jordania,España,2026-02-21,Local,0,2,Derrota,Copa,Nublado,17,62,5,2,44,1,0
Jordania,Bosnia y Herzegovina,13/02/2026,Local,2,1,Victoria,Copa,Lluvia,23,88,8,8,58,2,0
Jordania,Uruguay,04/02/2026,Local,3,2,Victoria,Liga de Naciones,Frio,8,62,8,10,39,2,0
Jordania,Marruecos,29/01/2026,Visitante,0,4,Derrota,Amistoso,Soleado,9,37,12,3,38,0,1
Jordania,Haití,20/01/2026,Local,1,2,Derrota,Liga de Naciones,Soleado,12,63,5,7,38,0,0
Jordania,Curazao,15/01/2026,Local,3,1,Victoria,Liga de Naciones,Soleado,33,46,14,7,43,1,1
Jordania,Croacia,06/01/2026,Local,2,0,Victoria,Eliminatoria,Frio,11,86,7,5,48,0,0
Jordania,Corea del Sur,02/01/2026,Local,1,2,Derrota,Eliminatoria,Nublado,19,54,5,7,51,0,1
Jordania,Inglaterra,26/12/2025,Visitante,0,1,Derrota,Oficial,Caluroso,25,82,14,5,39,1,0
Jordania,Estados Unidos,17/12/2025,Local,0,1,Derrota,Eliminatoria,Lluvia,30,83,10,5,58,0,0
Jordania,República Checa,13/12/2025,Local,0,0,Empate,Liga de Naciones,Soleado,22,47,6,9,47,0,0
Jordania,Noruega,03/12/2025,Local,1,0,Victoria,Copa,Caluroso,26,42,14,3,46,2,0
Jordania,Corea del Sur,28/11/2025,Visitante,0,4,Derrota,Amistoso,Nublado,17,46,6,3,43,0,0
Jordania,Egipto,21/11/2025,Visitante,4,1,Victoria,Oficial,Caluroso,35,40,10,11,47,1,0
Jordania,Costa de Marfil,13/11/2025,Visitante,1,4,Derrota,Amistoso,Nublado,23,36,5,7,47,0,1
Jordania,Austria,07/11/2025,Local,1,2,Derrota,Eliminatoria,Lluvia,34,90,6,5,45,3,0
Jordania,Colombia,01/11/2025,Visitante,1,1,Empate,Copa,Lluvia,24,83,8,7,68,1,0
Jordania,Bosnia y Herzegovina,22/10/2025,Local,3,0,Victoria,Oficial,Frio,14,37,10,9,48,2,0
Jordania,Marruecos,17/10/2025,Visitante,1,2,Derrota,Amistoso,Lluvia,11,73,12,4,41,2,1
Jordania,Turquía,08/10/2025,Visitante,0,0,Empate,Eliminatoria,Soleado,21,57,14,8,50,0,2
Jordania,Países Bajos,03/10/2025,Local,4,3,Victoria,Oficial,Caluroso,32,39,6,7,49,0,1
Jordania,Uruguay,24/09/2025,Local,0,2,Derrota,Oficial,Nublado,5,41,7,6,53,0,1
Jordania,Alemania,20/09/2025,Visitante,1,2,Derrota,Liga de Naciones,Lluvia,19,70,12,5,43,2,0
Jordania,Australia,09/09/2025,Visitante,0,0,Empate,Oficial,Caluroso,27,47,5,2,54,0,0
Jordania,Austria,02/09/2025,Visitante,1,2,Derrota,Amistoso,Nublado,7,46,8,5,46,0,1
Jordania,Estados Unidos,28/08/2025,Visitante,0,2,Derrota,Oficial,Frio,12,57,14,7,42,0,1
Jordania,Irán,19/08/2025,Local,1,1,Empate,Oficial,Frio,13,83,4,7,51,0,1
Jordania,República Checa,13/08/2025,Visitante,0,0,Empate,Amistoso,Caluroso,28,44,8,8,46,2,0
Jordania,Turquía,05/08/2025,Local,1,1,Empate,Eliminatoria,Soleado,6,69,9,4,44,2,1
Jordania,Japón,29/07/2025,Local,1,1,Empate,Oficial,Lluvia,11,93,9,6,65,1,1
Jordania,Estados Unidos,26/07/2025,Visitante,0,0,Empate,Amistoso,Caluroso,25,47,14,4,59,0,0
Jordania,Arabia Saudita,17/07/2025,Visitante,2,2,Empate,Copa,Soleado,18,48,12,9,41,1,2
Jordania,Austria,10/07/2025,Visitante,1,1,Empate,Oficial,Nublado,24,48,6,7,57,1,0
Jordania,Senegal,03/07/2025,Visitante,1,1,Empate,Eliminatoria,Nublado,11,37,12,4,52,0,1
Jordania,Catar,28/06/2025,Visitante,2,0,Victoria,Amistoso,Lluvia,29,77,3,5,53,2,0
Jordania,Suiza,21/06/2025,Visitante,0,2,Derrota,Liga de Naciones,Soleado,11,41,14,6,28,1,0
Jordania,Túnez,13/06/2025,Local,2,0,Victoria,Liga de Naciones,Nublado,18,86,14,6,59,0,1
Jordania,Croacia,03/06/2025,Local,0,1,Derrota,Amistoso,Frio,8,43,7,5,46,1,0
Jordania,Portugal,28/05/2025,Local,2,2,Empate,Amistoso,Caluroso,34,36,3,6,47,2,0
Jordania,Turquía,23/05/2025,Local,0,0,Empate,Eliminatoria,Nublado,12,63,7,4,56,3,0
Jordania,Costa de Marfil,14/05/2025,Visitante,1,1,Empate,Liga de Naciones,Frio,6,54,10,5,61,0,0
Marruecos,Costa de Marfil,2026-05-30,Visitante,4,0,Victoria,Liga de Naciones,Soleado,26,40,4,10,42,2,1
Marruecos,Sudáfrica,2026-05-18,Local,2,1,Victoria,Oficial,Soleado,22,36,3,5,51,0,0
Marruecos,Argelia,2026-05-08,Visitante,2,3,Derrota,Copa,Soleado,23,65,6,10,42,0,0
Marruecos,Ghana,2026-04-28,Local,2,2,Empate,Eliminatoria,Nublado,21,64,7,8,56,0,0
Marruecos,República Democrática del Congo,2026-04-15,Visitante,0,1,Derrota,Eliminatoria,Caluroso,29,45,4,5,56,1,0
Marruecos,Senegal,2026-04-04,Local,1,2,Derrota,Eliminatoria,Nublado,16,64,8,6,52,0,1
Marruecos,Túnez,2026-03-26,Local,1,1,Empate,Eliminatoria,Soleado,30,46,7,6,51,1,1
Marruecos,Brasil,2026-03-15,Local,1,0,Victoria,Eliminatoria,Soleado,21,43,6,7,51,0,0
Marruecos,Argentina,2026-03-02,Local,1,1,Empate,Liga de Naciones,Soleado,28,51,4,3,53,1,0
Marruecos,Austria,2026-02-19,Visitante,2,1,Victoria,Liga de Naciones,Nublado,21,72,6,7,54,1,1
Marruecos,Suiza,08/02/2026,Visitante,2,1,Victoria,Oficial,Lluvia,15,77,12,9,40,0,1
Marruecos,Turquía,03/02/2026,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,36,66,3,3,43,1,0
Marruecos,Corea del Sur,29/01/2026,Local,0,2,Derrota,Amistoso,Caluroso,36,62,12,5,44,1,0
Marruecos,Jordania,18/01/2026,Local,2,0,Victoria,Amistoso,Frio,3,54,3,8,63,0,1
Marruecos,Brasil,12/01/2026,Visitante,1,4,Derrota,Oficial,Nublado,28,56,12,5,39,1,0
Marruecos,Turquía,06/01/2026,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,32,92,10,7,33,3,0
Marruecos,Ecuador,31/12/2025,Local,1,0,Victoria,Eliminatoria,Frio,13,82,4,3,50,1,1
Marruecos,Costa de Marfil,22/12/2025,Visitante,2,1,Victoria,Liga de Naciones,Soleado,12,44,8,9,48,0,0
Marruecos,República Checa,16/12/2025,Visitante,0,1,Derrota,Copa,Caluroso,27,62,10,4,50,2,0
Marruecos,Suiza,10/12/2025,Local,2,1,Victoria,Liga de Naciones,Soleado,25,41,3,7,60,1,0
Marruecos,Argentina,30/11/2025,Local,1,2,Derrota,Oficial,Soleado,29,60,9,3,43,0,0
Marruecos,Canadá,26/11/2025,Local,3,0,Victoria,Eliminatoria,Caluroso,26,51,8,8,51,0,0
Marruecos,Alemania,20/11/2025,Local,2,1,Victoria,Amistoso,Frio,6,66,8,4,50,0,1
Marruecos,Haití,13/11/2025,Local,4,0,Victoria,Copa,Caluroso,30,47,6,10,62,0,0
Marruecos,Uzbekistán,06/11/2025,Visitante,1,1,Empate,Copa,Soleado,27,73,5,6,42,3,0
Marruecos,República Democrática del Congo,28/10/2025,Local,4,0,Victoria,Liga de Naciones,Soleado,33,84,12,9,55,0,1
Marruecos,Países Bajos,22/10/2025,Local,1,0,Victoria,Oficial,Caluroso,34,78,4,6,50,2,0
Marruecos,Austria,14/10/2025,Local,5,1,Victoria,Liga de Naciones,Caluroso,28,37,7,9,59,2,0
Marruecos,Paraguay,07/10/2025,Visitante,1,1,Empate,Oficial,Caluroso,26,37,3,7,31,0,0
Marruecos,Paraguay,01/10/2025,Local,0,0,Empate,Oficial,Caluroso,26,83,8,6,56,1,1
Marruecos,Irán,24/09/2025,Local,0,1,Derrota,Oficial,Nublado,17,70,3,7,42,0,0
Marruecos,México,14/09/2025,Visitante,2,0,Victoria,Liga de Naciones,Caluroso,27,75,8,8,49,0,0
Marruecos,Alemania,09/09/2025,Visitante,2,3,Derrota,Liga de Naciones,Frio,7,46,8,7,48,2,0
Marruecos,Paraguay,01/09/2025,Visitante,0,1,Derrota,Amistoso,Frio,4,80,12,6,44,0,0
Marruecos,Francia,24/08/2025,Visitante,1,4,Derrota,Oficial,Soleado,15,38,7,8,45,1,0
Marruecos,Argentina,19/08/2025,Visitante,0,3,Derrota,Eliminatoria,Frio,9,72,14,8,45,0,0
Marruecos,Bosnia y Herzegovina,11/08/2025,Visitante,0,0,Empate,Amistoso,Caluroso,30,67,10,4,47,1,2
Marruecos,Bosnia y Herzegovina,07/08/2025,Visitante,2,1,Victoria,Amistoso,Soleado,27,74,9,11,62,0,0
Marruecos,México,30/07/2025,Local,1,0,Victoria,Copa,Lluvia,12,92,9,4,53,0,0
Marruecos,Sudáfrica,24/07/2025,Visitante,2,0,Victoria,Copa,Caluroso,28,41,8,8,53,0,0
Marruecos,Escocia,17/07/2025,Visitante,4,1,Victoria,Copa,Lluvia,14,71,7,8,51,2,0
Marruecos,República Democrática del Congo,09/07/2025,Local,2,1,Victoria,Eliminatoria,Lluvia,11,71,12,6,44,0,0
Marruecos,Paraguay,29/06/2025,Local,4,0,Victoria,Eliminatoria,Soleado,24,48,9,8,75,3,1
Marruecos,Suiza,23/06/2025,Visitante,1,0,Victoria,Amistoso,Frio,12,71,14,7,55,1,0
Marruecos,Australia,17/06/2025,Visitante,0,0,Empate,Copa,Nublado,26,40,9,5,45,0,1
Marruecos,Irak,12/06/2025,Visitante,0,1,Derrota,Oficial,Soleado,6,81,7,3,48,0,0
Marruecos,Cabo Verde,01/06/2025,Local,3,1,Victoria,Oficial,Nublado,15,66,7,7,45,0,0
Marruecos,Países Bajos,27/05/2025,Local,0,2,Derrota,Amistoso,Caluroso,35,69,3,5,56,1,1
Marruecos,Austria,20/05/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,36,71,3,3,49,1,1
Marruecos,España,11/05/2025,Local,1,4,Derrota,Eliminatoria,Caluroso,31,69,4,6,62,0,0
México,Haití,2026-05-30,Local,3,1,Victoria,Copa,Soleado,18,56,8,8,55,2,0
México,Panamá,2026-05-20,Local,1,0,Victoria,Eliminatoria,Soleado,25,35,4,7,59,2,0
México,Canadá,2026-05-07,Local,2,0,Victoria,Oficial,Nublado,16,58,5,7,50,0,0
México,Estados Unidos,2026-04-25,Local,1,2,Derrota,Eliminatoria,Lluvia,15,74,5,8,61,3,1
México,Curazao,2026-04-15,Local,2,1,Victoria,Amistoso,Nublado,19,57,3,8,53,0,0
México,Costa de Marfil,2026-04-06,Visitante,0,1,Derrota,Eliminatoria,Caluroso,33,43,7,3,50,1,0
México,Senegal,2026-03-23,Local,1,1,Empate,Liga de Naciones,Caluroso,33,64,5,7,63,1,1
México,Portugal,2026-03-13,Visitante,1,2,Derrota,Liga de Naciones,Nublado,18,65,8,2,55,1,0
México,Corea del Sur,2026-03-01,Local,2,1,Victoria,Oficial,Soleado,18,59,6,8,57,0,0
México,Brasil,2026-02-19,Local,2,4,Derrota,Eliminatoria,Nublado,22,65,8,4,44,2,0
México,Ghana,10/02/2026,Local,1,1,Empate,Amistoso,Frio,9,43,8,7,56,2,0
México,República Democrática del Congo,04/02/2026,Visitante,2,0,Victoria,Amistoso,Frio,10,70,5,10,68,0,0
México,Australia,25/01/2026,Local,1,0,Victoria,Oficial,Caluroso,25,64,5,6,62,1,0
México,Ghana,20/01/2026,Local,3,0,Victoria,Liga de Naciones,Frio,6,73,6,7,66,0,0
México,Túnez,12/01/2026,Local,2,0,Victoria,Amistoso,Soleado,12,41,4,7,53,1,0
México,Egipto,04/01/2026,Local,0,0,Empate,Liga de Naciones,Soleado,8,61,9,5,56,3,0
México,Bosnia y Herzegovina,31/12/2025,Local,2,0,Victoria,Liga de Naciones,Frio,4,50,8,8,57,0,0
México,Australia,22/12/2025,Visitante,1,1,Empate,Liga de Naciones,Soleado,16,36,5,8,67,0,0
México,Australia,18/12/2025,Visitante,1,1,Empate,Oficial,Caluroso,36,84,10,5,66,0,0
México,Senegal,07/12/2025,Local,0,1,Derrota,Liga de Naciones,Caluroso,28,70,6,4,52,0,0
México,Francia,04/12/2025,Local,1,0,Victoria,Eliminatoria,Lluvia,30,93,6,10,49,2,2
México,Bélgica,26/11/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,8,71,5,5,43,3,0
México,Croacia,18/11/2025,Local,1,0,Victoria,Liga de Naciones,Soleado,17,68,6,6,54,0,0
México,Portugal,13/11/2025,Local,1,1,Empate,Oficial,Frio,6,75,5,8,66,2,1
México,Argentina,02/11/2025,Visitante,2,1,Victoria,Liga de Naciones,Lluvia,13,84,14,9,44,0,0
México,Corea del Sur,29/10/2025,Visitante,1,1,Empate,Liga de Naciones,Lluvia,22,85,7,11,37,1,0
México,Portugal,19/10/2025,Visitante,0,1,Derrota,Amistoso,Caluroso,33,37,4,5,48,2,1
México,Irak,16/10/2025,Visitante,1,0,Victoria,Liga de Naciones,Nublado,25,74,6,9,46,2,1
México,República Checa,06/10/2025,Visitante,2,2,Empate,Oficial,Soleado,29,68,14,9,33,0,1
México,Suecia,01/10/2025,Local,1,1,Empate,Oficial,Lluvia,7,83,8,7,44,1,0
México,Irán,21/09/2025,Local,5,0,Victoria,Eliminatoria,Nublado,33,70,3,11,65,0,0
México,Turquía,18/09/2025,Local,1,0,Victoria,Copa,Frio,4,36,10,6,43,0,0
México,Noruega,07/09/2025,Visitante,1,0,Victoria,Amistoso,Caluroso,32,63,7,8,35,2,0
México,Suecia,03/09/2025,Visitante,2,1,Victoria,Copa,Soleado,14,42,5,11,49,1,0
México,Bosnia y Herzegovina,24/08/2025,Visitante,0,0,Empate,Oficial,Lluvia,9,76,4,4,55,0,0
México,Arabia Saudita,18/08/2025,Local,0,0,Empate,Copa,Soleado,12,63,5,6,40,1,0
México,Curazao,11/08/2025,Local,0,0,Empate,Oficial,Nublado,10,83,10,4,63,2,1
México,Egipto,04/08/2025,Local,1,1,Empate,Oficial,Lluvia,28,87,4,6,51,2,1
México,Inglaterra,27/07/2025,Visitante,0,2,Derrota,Eliminatoria,Frio,7,55,7,6,36,3,0
México,Estados Unidos,22/07/2025,Visitante,0,0,Empate,Amistoso,Lluvia,21,73,5,5,29,1,0
México,Uruguay,14/07/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,8,81,9,8,43,0,0
México,Austria,09/07/2025,Local,2,1,Victoria,Copa,Caluroso,34,84,7,11,51,1,1
México,Estados Unidos,02/07/2025,Local,4,0,Victoria,Eliminatoria,Soleado,10,51,9,8,47,2,0
México,Brasil,25/06/2025,Local,3,3,Empate,Liga de Naciones,Nublado,13,40,9,9,51,2,0
México,Portugal,15/06/2025,Visitante,3,2,Victoria,Oficial,Lluvia,32,75,12,9,41,1,0
México,Senegal,12/06/2025,Visitante,0,1,Derrota,Copa,Nublado,24,51,7,6,47,1,1
México,Panamá,02/06/2025,Local,2,0,Victoria,Oficial,Lluvia,22,73,14,7,40,0,1
México,Suiza,29/05/2025,Visitante,1,1,Empate,Liga de Naciones,Lluvia,22,93,4,5,49,0,0
México,Costa de Marfil,19/05/2025,Visitante,0,2,Derrota,Eliminatoria,Nublado,21,60,6,7,48,0,0
México,Arabia Saudita,12/05/2025,Visitante,4,2,Victoria,Liga de Naciones,Nublado,33,53,4,12,43,0,0
Noruega,España,2026-05-28,Local,1,1,Empate,Oficial,Nublado,17,82,8,3,55,2,1
Noruega,Bosnia y Herzegovina,2026-05-17,Local,3,2,Victoria,Oficial,Soleado,24,50,8,8,58,1,0
Noruega,República Checa,2026-05-09,Visitante,1,0,Victoria,Oficial,Soleado,20,44,7,8,49,2,1
Noruega,Escocia,2026-04-27,Visitante,1,1,Empate,Oficial,Lluvia,20,90,8,3,52,0,1
Noruega,Países Bajos,2026-04-17,Visitante,0,0,Empate,Eliminatoria,Soleado,25,48,9,4,43,0,1
Noruega,Francia,2026-04-03,Visitante,1,2,Derrota,Eliminatoria,Nublado,16,66,9,7,44,3,2
Noruega,Turquía,2026-03-23,Visitante,0,0,Empate,Oficial,Lluvia,19,71,3,4,40,1,1
Noruega,Australia,2026-03-15,Visitante,0,0,Empate,Copa,Soleado,25,62,4,5,54,0,2
Noruega,Uruguay,2026-03-02,Local,3,1,Victoria,Liga de Naciones,Soleado,30,39,9,9,41,0,0
Noruega,Sudáfrica,2026-02-20,Visitante,2,1,Victoria,Eliminatoria,Nublado,20,71,5,11,50,1,0
Noruega,Irak,10/02/2026,Local,4,0,Victoria,Amistoso,Nublado,28,78,4,12,44,1,0
Noruega,Nueva Zelanda,06/02/2026,Visitante,2,0,Victoria,Oficial,Lluvia,26,84,10,12,50,1,0
Noruega,Estados Unidos,28/01/2026,Local,0,0,Empate,Liga de Naciones,Nublado,19,82,5,4,41,0,0
Noruega,Portugal,23/01/2026,Visitante,0,3,Derrota,Liga de Naciones,Caluroso,26,57,6,4,41,0,1
Noruega,República Checa,15/01/2026,Visitante,1,3,Derrota,Eliminatoria,Soleado,28,58,12,6,43,0,0
Noruega,Ghana,09/01/2026,Local,2,0,Victoria,Oficial,Caluroso,27,82,6,5,60,1,0
Noruega,Países Bajos,01/01/2026,Visitante,0,0,Empate,Eliminatoria,Soleado,31,49,5,4,52,1,1
Noruega,Ghana,25/12/2025,Local,1,2,Derrota,Copa,Caluroso,29,52,6,5,68,1,1
Noruega,Paraguay,18/12/2025,Visitante,3,1,Victoria,Oficial,Frio,4,68,3,10,41,1,0
Noruega,Uruguay,08/12/2025,Local,2,1,Victoria,Amistoso,Soleado,19,79,9,6,61,0,0
Noruega,Austria,01/12/2025,Local,0,0,Empate,Eliminatoria,Soleado,21,53,14,7,65,1,1
Noruega,Ghana,26/11/2025,Local,1,1,Empate,Copa,Lluvia,34,92,14,5,56,1,0
Noruega,Corea del Sur,20/11/2025,Local,1,1,Empate,Oficial,Soleado,18,46,4,5,49,2,0
Noruega,Ghana,10/11/2025,Local,3,1,Victoria,Copa,Soleado,16,86,3,7,58,0,0
Noruega,Brasil,04/11/2025,Local,1,1,Empate,Oficial,Caluroso,31,36,4,6,60,1,0
Noruega,Suiza,27/10/2025,Visitante,0,0,Empate,Copa,Frio,4,46,8,4,39,0,0
Noruega,Corea del Sur,20/10/2025,Visitante,2,2,Empate,Eliminatoria,Frio,6,63,14,7,56,0,0
Noruega,Cabo Verde,13/10/2025,Visitante,5,2,Victoria,Oficial,Lluvia,8,70,14,12,69,0,0
Noruega,Turquía,10/10/2025,Visitante,2,2,Empate,Oficial,Caluroso,27,48,10,10,48,0,0
Noruega,Suecia,02/10/2025,Local,0,0,Empate,Liga de Naciones,Soleado,26,53,10,9,56,1,0
Noruega,Argentina,26/09/2025,Local,0,3,Derrota,Liga de Naciones,Caluroso,36,84,7,7,45,2,0
Noruega,Alemania,16/09/2025,Visitante,1,3,Derrota,Liga de Naciones,Frio,14,38,5,2,47,1,0
Noruega,Paraguay,11/09/2025,Visitante,0,0,Empate,Oficial,Soleado,9,55,5,6,61,0,0
Noruega,Escocia,04/09/2025,Local,3,0,Victoria,Oficial,Nublado,21,52,10,10,47,2,2
Noruega,Irán,29/08/2025,Visitante,3,2,Victoria,Eliminatoria,Frio,9,83,3,13,47,2,0
Noruega,España,20/08/2025,Local,0,0,Empate,Oficial,Nublado,28,63,8,5,46,2,0
Noruega,Haití,13/08/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,30,93,12,9,47,1,1
Noruega,Escocia,05/08/2025,Visitante,1,0,Victoria,Amistoso,Lluvia,33,67,3,7,60,0,0
Noruega,Canadá,31/07/2025,Local,1,0,Victoria,Eliminatoria,Frio,10,77,10,6,63,2,0
Noruega,Egipto,23/07/2025,Local,3,0,Victoria,Eliminatoria,Soleado,10,59,14,11,55,3,0
Noruega,Argelia,15/07/2025,Visitante,2,1,Victoria,Liga de Naciones,Nublado,29,68,9,10,58,2,0
Noruega,Egipto,09/07/2025,Visitante,2,1,Victoria,Eliminatoria,Nublado,11,61,8,10,45,2,1
Noruega,Francia,01/07/2025,Local,1,0,Victoria,Copa,Lluvia,32,94,14,7,43,0,0
Noruega,Países Bajos,25/06/2025,Local,1,1,Empate,Amistoso,Caluroso,35,43,4,6,58,2,0
Noruega,Croacia,16/06/2025,Visitante,1,2,Derrota,Oficial,Caluroso,29,74,10,4,44,0,0
Noruega,Inglaterra,12/06/2025,Visitante,1,1,Empate,Eliminatoria,Frio,12,49,7,6,41,3,1
Noruega,Países Bajos,06/06/2025,Visitante,1,3,Derrota,Eliminatoria,Caluroso,36,37,6,7,61,1,0
Noruega,Suecia,30/05/2025,Visitante,1,1,Empate,Amistoso,Lluvia,5,79,8,3,54,1,0
Noruega,Arabia Saudita,23/05/2025,Visitante,0,2,Derrota,Copa,Lluvia,11,91,12,2,44,0,2
Noruega,Egipto,12/05/2025,Visitante,2,0,Victoria,Amistoso,Lluvia,14,83,4,7,53,3,1
Nueva Zelanda,Canadá,2026-05-28,Local,2,3,Derrota,Amistoso,Caluroso,32,40,6,7,48,0,0
Nueva Zelanda,Irak,2026-05-17,Visitante,0,2,Derrota,Eliminatoria,Lluvia,21,90,6,6,53,1,0
Nueva Zelanda,República Democrática del Congo,2026-05-08,Local,0,1,Derrota,Eliminatoria,Soleado,25,54,4,1,55,0,0
Nueva Zelanda,Jordania,2026-04-26,Visitante,0,0,Empate,Amistoso,Soleado,22,57,4,6,32,0,0
Nueva Zelanda,Panamá,2026-04-17,Local,2,1,Victoria,Eliminatoria,Frio,8,56,9,8,55,1,0
Nueva Zelanda,Japón,2026-04-03,Visitante,0,4,Derrota,Oficial,Frio,4,50,7,6,47,2,1
Nueva Zelanda,Catar,2026-03-26,Visitante,0,3,Derrota,Amistoso,Soleado,25,68,7,4,58,2,0
Nueva Zelanda,Colombia,2026-03-12,Visitante,0,1,Derrota,Eliminatoria,Soleado,29,66,5,5,42,1,0
Nueva Zelanda,Brasil,2026-03-03,Local,2,0,Victoria,Eliminatoria,Nublado,19,78,5,5,58,3,2
Nueva Zelanda,Australia,2026-02-19,Local,0,0,Empate,Eliminatoria,Soleado,25,46,3,5,56,0,2
Nueva Zelanda,Bélgica,09/02/2026,Local,1,1,Empate,Eliminatoria,Soleado,22,72,8,4,58,0,0
Nueva Zelanda,Australia,05/02/2026,Visitante,2,1,Victoria,Oficial,Lluvia,21,76,8,6,35,3,0
Nueva Zelanda,Cabo Verde,29/01/2026,Visitante,0,4,Derrota,Oficial,Nublado,15,65,3,5,46,1,0
Nueva Zelanda,República Democrática del Congo,21/01/2026,Visitante,2,2,Empate,Oficial,Soleado,24,54,4,9,44,1,0
Nueva Zelanda,Paraguay,13/01/2026,Visitante,0,3,Derrota,Oficial,Frio,11,70,12,8,48,1,0
Nueva Zelanda,Francia,05/01/2026,Visitante,0,3,Derrota,Amistoso,Frio,10,71,7,5,35,3,0
Nueva Zelanda,Brasil,31/12/2025,Visitante,2,0,Victoria,Liga de Naciones,Soleado,18,49,6,9,52,0,1
Nueva Zelanda,Inglaterra,25/12/2025,Visitante,0,2,Derrota,Oficial,Nublado,25,38,6,4,44,0,0
Nueva Zelanda,Francia,15/12/2025,Local,2,1,Victoria,Liga de Naciones,Lluvia,28,74,9,5,60,3,1
Nueva Zelanda,Portugal,07/12/2025,Local,0,2,Derrota,Eliminatoria,Nublado,8,69,5,8,38,0,0
Nueva Zelanda,Ecuador,02/12/2025,Visitante,1,0,Victoria,Eliminatoria,Soleado,12,45,5,8,48,3,1
Nueva Zelanda,Egipto,26/11/2025,Local,0,0,Empate,Liga de Naciones,Nublado,8,80,10,4,61,0,1
Nueva Zelanda,Corea del Sur,16/11/2025,Visitante,0,1,Derrota,Eliminatoria,Nublado,32,36,6,5,41,1,0
Nueva Zelanda,Costa de Marfil,12/11/2025,Visitante,0,2,Derrota,Oficial,Frio,5,71,14,6,48,0,0
Nueva Zelanda,Inglaterra,05/11/2025,Visitante,3,1,Victoria,Eliminatoria,Lluvia,12,74,10,12,46,1,0
Nueva Zelanda,Colombia,28/10/2025,Visitante,0,2,Derrota,Oficial,Soleado,21,41,10,2,40,1,1
Nueva Zelanda,Irak,20/10/2025,Visitante,3,1,Victoria,Amistoso,Caluroso,28,47,12,8,35,2,0
Nueva Zelanda,Canadá,13/10/2025,Local,1,3,Derrota,Oficial,Nublado,27,40,10,9,49,0,0
Nueva Zelanda,Curazao,08/10/2025,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,26,68,4,4,48,0,0
Nueva Zelanda,México,02/10/2025,Local,0,1,Derrota,Oficial,Soleado,7,61,9,6,47,3,0
Nueva Zelanda,Marruecos,23/09/2025,Local,0,3,Derrota,Eliminatoria,Caluroso,27,72,4,8,55,0,0
Nueva Zelanda,Croacia,14/09/2025,Visitante,2,1,Victoria,Oficial,Lluvia,12,65,14,5,44,2,0
Nueva Zelanda,Uruguay,07/09/2025,Visitante,1,1,Empate,Eliminatoria,Frio,11,51,3,7,46,1,0
Nueva Zelanda,Egipto,02/09/2025,Local,1,1,Empate,Liga de Naciones,Frio,3,68,9,6,61,0,0
Nueva Zelanda,Ecuador,28/08/2025,Local,1,1,Empate,Liga de Naciones,Soleado,34,54,7,7,46,3,0
Nueva Zelanda,México,20/08/2025,Local,1,3,Derrota,Eliminatoria,Caluroso,25,81,9,8,47,2,1
Nueva Zelanda,Marruecos,11/08/2025,Visitante,1,0,Victoria,Eliminatoria,Frio,8,38,3,6,49,0,2
Nueva Zelanda,Marruecos,03/08/2025,Local,1,2,Derrota,Oficial,Nublado,22,43,7,8,60,0,0
Nueva Zelanda,Canadá,31/07/2025,Local,1,0,Victoria,Amistoso,Lluvia,27,70,10,9,43,1,0
Nueva Zelanda,Argentina,23/07/2025,Local,1,1,Empate,Eliminatoria,Frio,5,63,3,8,40,1,0
Nueva Zelanda,Sudáfrica,13/07/2025,Local,3,1,Victoria,Eliminatoria,Lluvia,27,67,3,9,57,0,0
Nueva Zelanda,Noruega,10/07/2025,Visitante,2,0,Victoria,Eliminatoria,Caluroso,29,83,10,8,37,0,0
Nueva Zelanda,Cabo Verde,02/07/2025,Local,1,0,Victoria,Amistoso,Lluvia,26,72,6,5,57,2,0
